dia,mes,ano,municipio,uf_x,areakm,uf_y,vazao,pressao_nivel_estacao_mb,pressao_max_ant_mb,pressao_min_ant_mb,radiacao_global_kj_m2,temperatura_bulbo_seco_c,temperatura_orvalho_c,temperatura_max_ant_c,temperatura_min_ant_c,orvalho_max_ant_c,orvalho_min_ant_c,umidade_max_ant_pct,umidade_min_ant_pct,umidade_ar_pct,vento_direcao_graus,vento_rajada_max_ms,vento_velocidade_ms,chuva_final
9,3,2004,rio branco,,39.981197807407675,AC,569.24,,,,,,,,,,,,,,,,,
10,3,2004,rio branco,,39.981197807407675,AC,546.75,,,,,,,,,,,,,,,,,
11,3,2004,rio branco,,39.981197807407675,AC,501.66,,,,,,,,,,,,,,,,,
12,3,2004,rio branco,,39.981197807407675,AC,435.32,,,,,,,,,,,,,,,,,
13,3,2004,rio branco,,39.981197807407675,AC,408.54,,,,,,,,,,,,,,,,,
14,3,2004,rio branco,,39.981197807407675,AC,437.59,,,,,,,,,,,,,,,,,
15,3,2004,rio branco,,39.981197807407675,AC,462.79,,,,,,,,,,,,,,,,,
16,3,2004,rio branco,,39.981197807407675,AC,455.86,,,,,,,,,,,,,,,,,
17,3,2004,rio branco,,39.981197807407675,AC,510.07,,,,,,,,,,,,,,,,,
18,3,2004,rio branco,,39.981197807407675,AC,508.87,,,,,,,,,,,,,,,,,
19,3,2004,rio branco,,39.981197807407675,AC,448.97,,,,,,,,,,,,,,,,,
20,3,2004,rio branco,,39.981197807407675,AC,543.03,,,,,,,,,,,,,,,,,
21,3,2004,rio branco,,39.981197807407675,AC,627.08,,,,,,,,,,,,,,,,,
22,3,2004,rio branco,,39.981197807407675,AC,763.58,,,,,,,,,,,,,,,,,
23,3,2004,rio branco,,39.981197807407675,AC,1061.77,,,,,,,,,,,,,,,,,
24,3,2004,rio branco,,39.981197807407675,AC,1261.44,,,,,,,,,,,,,,,,,
25,3,2004,rio branco,,39.981197807407675,AC,1290.36,,,,,,,,,,,,,,,,,
26,3,2004,rio branco,,39.981197807407675,AC,1184.5,,,,,,,,,,,,,,,,,
27,3,2004,rio branco,,39.981197807407675,AC,1174.34,,,,,,,,,,,,,,,,,
28,3,2004,rio branco,,39.981197807407675,AC,1179.42,,,,,,,,,,,,,,,,,
29,3,2004,rio branco,,39.981197807407675,AC,1187.89,,,,,,,,,,,,,,,,,
30,3,2004,rio branco,,39.981197807407675,AC,1259.39,,,,,,,,,,,,,,,,,
31,3,2004,rio branco,,39.981197807407675,AC,1286.21,,,,,,,,,,,,,,,,,
1,4,2004,rio branco,,39.981197807407675,AC,1234.06,,,,,,,,,,,,,,,,,
2,4,2004,rio branco,,39.981197807407675,AC,1234.06,,,,,,,,,,,,,,,,,
3,4,2004,rio branco,,39.981197807407675,AC,1167.6,,,,,,,,,,,,,,,,,
4,4,2004,rio branco,,39.981197807407675,AC,1045.61,,,,,,,,,,,,,,,,,
5,4,2004,rio branco,,39.981197807407675,AC,947.63,,,,,,,,,,,,,,,,,
6,4,2004,rio branco,,39.981197807407675,AC,865.51,,,,,,,,,,,,,,,,,
7,4,2004,rio branco,,39.981197807407675,AC,784.99,,,,,,,,,,,,,,,,,
8,4,2004,rio branco,,39.981197807407675,AC,700.81,,,,,,,,,,,,,,,,,
9,4,2004,rio branco,,39.981197807407675,AC,619.24,,,,,,,,,,,,,,,,,
10,4,2004,rio branco,,39.981197807407675,AC,565.47,,,,,,,,,,,,,,,,,
11,4,2004,rio branco,,39.981197807407675,AC,507.67,,,,,,,,,,,,,,,,,
12,4,2004,rio branco,,39.981197807407675,AC,470.93,,,,,,,,,,,,,,,,,
13,4,2004,rio branco,,39.981197807407675,AC,428.56,,,,,,,,,,,,,,,,,
14,4,2004,rio branco,,39.981197807407675,AC,410.74,,,,,,,,,,,,,,,,,
15,4,2004,rio branco,,39.981197807407675,AC,400.85,,,,,,,,,,,,,,,,,
16,4,2004,rio branco,,39.981197807407675,AC,439.85,,,,,,,,,,,,,,,,,
17,4,2004,rio branco,,39.981197807407675,AC,424.08,,,,,,,,,,,,,,,,,
18,4,2004,rio branco,,39.981197807407675,AC,392.15,,,,,,,,,,,,,,,,,
19,4,2004,rio branco,,39.981197807407675,AC,351.85,,,,,,,,,,,,,,,,,
20,4,2004,rio branco,,39.981197807407675,AC,351.85,,,,,,,,,,,,,,,,,
21,4,2004,rio branco,,39.981197807407675,AC,324.31,,,,,,,,,,,,,,,,,
22,4,2004,rio branco,,39.981197807407675,AC,352.89,,,,,,,,,,,,,,,,,
23,4,2004,rio branco,,39.981197807407675,AC,381.37,,,,,,,,,,,,,,,,,
24,4,2004,rio branco,,39.981197807407675,AC,334.4,,,,,,,,,,,,,,,,,
25,4,2004,rio branco,,39.981197807407675,AC,290.92,,,,,,,,,,,,,,,,,
26,4,2004,rio branco,,39.981197807407675,AC,270.11,,,,,,,,,,,,,,,,,
27,4,2004,rio branco,,39.981197807407675,AC,256.28,,,,,,,,,,,,,,,,,
28,4,2004,rio branco,,39.981197807407675,AC,253.55,,,,,,,,,,,,,,,,,
29,4,2004,rio branco,,39.981197807407675,AC,301.56,,,,,,,,,,,,,,,,,
30,4,2004,rio branco,,39.981197807407675,AC,359.14,,,,,,,,,,,,,,,,,
1,5,2004,rio branco,,39.981197807407675,AC,296.71,,,,,,,,,,,,,,,,,
2,5,2004,rio branco,,39.981197807407675,AC,240.07,,,,,,,,,,,,,,,,,
3,5,2004,rio branco,,39.981197807407675,AC,210.64,,,,,,,,,,,,,,,,,
4,5,2004,rio branco,,39.981197807407675,AC,211.49,,,,,,,,,,,,,,,,,
5,5,2004,rio branco,,39.981197807407675,AC,207.29,,,,,,,,,,,,,,,,,
6,5,2004,rio branco,,39.981197807407675,AC,206.45,,,,,,,,,,,,,,,,,
7,5,2004,rio branco,,39.981197807407675,AC,203.12,,,,,,,,,,,,,,,,,
8,5,2004,rio branco,,39.981197807407675,AC,190.82,,,,,,,,,,,,,,,,,
9,5,2004,rio branco,,39.981197807407675,AC,188.4,,,,,,,,,,,,,,,,,
10,5,2004,rio branco,,39.981197807407675,AC,184.39,,,,,,,,,,,,,,,,,
11,5,2004,rio branco,,39.981197807407675,AC,178.83,,,,,,,,,,,,,,,,,
12,5,2004,rio branco,,39.981197807407675,AC,164.87,,,,,,,,,,,,,,,,,
13,5,2004,rio branco,,39.981197807407675,AC,155.07,,,,,,,,,,,,,,,,,
14,5,2004,rio branco,,39.981197807407675,AC,139.05,,,,,,,,,,,,,,,,,
15,5,2004,rio branco,,39.981197807407675,AC,125.1,,,,,,,,,,,,,,,,,
16,5,2004,rio branco,,39.981197807407675,AC,117.69,,,,,,,,,,,,,,,,,
17,5,2004,rio branco,,39.981197807407675,AC,111.76,,,,,,,,,,,,,,,,,
18,5,2004,rio branco,,39.981197807407675,AC,105.95,,,,,,,,,,,,,,,,,
19,5,2004,rio branco,,39.981197807407675,AC,102.78,,,,,,,,,,,,,,,,,
20,5,2004,rio branco,,39.981197807407675,AC,99.03,,,,,,,,,,,,,,,,,
21,5,2004,rio branco,,39.981197807407675,AC,95.94,,,,,,,,,,,,,,,,,
22,5,2004,rio branco,,39.981197807407675,AC,93.51,,,,,,,,,,,,,,,,,
23,5,2004,rio branco,,39.981197807407675,AC,92.3,,,,,,,,,,,,,,,,,
24,5,2004,rio branco,,39.981197807407675,AC,92.3,,,,,,,,,,,,,,,,,
25,5,2004,rio branco,,39.981197807407675,AC,100.9,,,,,,,,,,,,,,,,,
26,5,2004,rio branco,,39.981197807407675,AC,113.72,,,,,,,,,,,,,,,,,
27,5,2004,rio branco,,39.981197807407675,AC,108.52,,,,,,,,,,,,,,,,,
28,5,2004,rio branco,,39.981197807407675,AC,101.52,,,,,,,,,,,,,,,,,
29,5,2004,rio branco,,39.981197807407675,AC,100.27,,,,,,,,,,,,,,,,,
30,5,2004,rio branco,,39.981197807407675,AC,103.41,,,,,,,,,,,,,,,,,
31,5,2004,rio branco,,39.981197807407675,AC,104.04,,,,,,,,,,,,,,,,,
1,6,2004,rio branco,,39.981197807407675,AC,106.59,,,,,,,,,,,,,,,,,
2,6,2004,rio branco,,39.981197807407675,AC,103.41,,,,,,,,,,,,,,,,,
3,6,2004,rio branco,,39.981197807407675,AC,95.33,,,,,,,,,,,,,,,,,
4,6,2004,rio branco,,39.981197807407675,AC,88.11,,,,,,,,,,,,,,,,,
5,6,2004,rio branco,,39.981197807407675,AC,82.85,,,,,,,,,,,,,,,,,
6,6,2004,rio branco,,39.981197807407675,AC,85.76,,,,,,,,,,,,,,,,,
7,6,2004,rio branco,,39.981197807407675,AC,89.3,,,,,,,,,,,,,,,,,
8,6,2004,rio branco,,39.981197807407675,AC,81.7,,,,,,,,,,,,,,,,,
9,6,2004,rio branco,,39.981197807407675,AC,76.04,,,,,,,,,,,,,,,,,
10,6,2004,rio branco,,39.981197807407675,AC,74.92,,,,,,,,,,,,,,,,,
11,6,2004,rio branco,,39.981197807407675,AC,74.37,,,,,,,,,,,,,,,,,
12,6,2004,rio branco,,39.981197807407675,AC,78.85,,,,,,,,,,,,,,,,,
13,6,2004,rio branco,,39.981197807407675,AC,81.12,,,,,,,,,,,,,,,,,
14,6,2004,rio branco,,39.981197807407675,AC,78.28,,,,,,,,,,,,,,,,,
15,6,2004,rio branco,,39.981197807407675,AC,75.48,,,,,,,,,,,,,,,,,
16,6,2004,rio branco,,39.981197807407675,AC,73.82,,,,,,,,,,,,,,,,,
17,6,2004,rio branco,,39.981197807407675,AC,71.08,,,,,,,,,,,,,,,,,
18,6,2004,rio branco,,39.981197807407675,AC,69.46,,,,,,,,,,,,,,,,,
19,6,2004,rio branco,,39.981197807407675,AC,67.86,,,,,,,,,,,,,,,,,
20,6,2004,rio branco,,39.981197807407675,AC,65.21,,,,,,,,,,,,,,,,,
21,6,2004,rio branco,,39.981197807407675,AC,64.17,,,,,,,,,,,,,,,,,
22,6,2004,rio branco,,39.981197807407675,AC,66.27,,,,,,,,,,,,,,,,,
23,6,2004,rio branco,,39.981197807407675,AC,65.74,,,,,,,,,,,,,,,,,
24,6,2004,rio branco,,39.981197807407675,AC,64.69,,,,,,,,,,,,,,,,,
25,6,2004,rio branco,,39.981197807407675,AC,63.65,,,,,,,,,,,,,,,,,
26,6,2004,rio branco,,39.981197807407675,AC,66.79,,,,,,,,,,,,,,,,,
27,6,2004,rio branco,,39.981197807407675,AC,68.92,,,,,,,,,,,,,,,,,
28,6,2004,rio branco,,39.981197807407675,AC,72.17,,,,,,,,,,,,,,,,,
29,6,2004,rio branco,,39.981197807407675,AC,77.15,,,,,,,,,,,,,,,,,
30,6,2004,rio branco,,39.981197807407675,AC,78.28,,,,,,,,,,,,,,,,,
1,7,2004,rio branco,,39.981197807407675,AC,78.28,,,,,,,,,,,,,,,,,
2,7,2004,rio branco,,39.981197807407675,AC,80.55,,,,,,,,,,,,,,,,,
3,7,2004,rio branco,,39.981197807407675,AC,71.63,,,,,,,,,,,,,,,,,
4,7,2004,rio branco,,39.981197807407675,AC,68.92,,,,,,,,,,,,,,,,,
5,7,2004,rio branco,,39.981197807407675,AC,70.54,,,,,,,,,,,,,,,,,
6,7,2004,rio branco,,39.981197807407675,AC,71.08,,,,,,,,,,,,,,,,,
7,7,2004,rio branco,,39.981197807407675,AC,70.54,,,,,,,,,,,,,,,,,
8,7,2004,rio branco,,39.981197807407675,AC,67.86,,,,,,,,,,,,,,,,,
9,7,2004,rio branco,,39.981197807407675,AC,65.21,,,,,,,,,,,,,,,,,
10,7,2004,rio branco,,39.981197807407675,AC,64.17,,,,,,,,,,,,,,,,,
11,7,2004,rio branco,,39.981197807407675,AC,62.61,,,,,,,,,,,,,,,,,
12,7,2004,rio branco,,39.981197807407675,AC,61.07,,,,,,,,,,,,,,,,,
13,7,2004,rio branco,,39.981197807407675,AC,62.1,,,,,,,,,,,,,,,,,
14,7,2004,rio branco,,39.981197807407675,AC,72.17,,,,,,,,,,,,,,,,,
15,7,2004,rio branco,,39.981197807407675,AC,81.12,,,,,,,,,,,,,,,,,
16,7,2004,rio branco,,39.981197807407675,AC,80.55,,,,,,,,,,,,,,,,,
17,7,2004,rio branco,,39.981197807407675,AC,79.41,,,,,,,,,,,,,,,,,
18,7,2004,rio branco,,39.981197807407675,AC,76.04,,,,,,,,,,,,,,,,,
19,7,2004,rio branco,,39.981197807407675,AC,69.46,,,,,,,,,,,,,,,,,
20,7,2004,rio branco,,39.981197807407675,AC,63.65,,,,,,,,,,,,,,,,,
21,7,2004,rio branco,,39.981197807407675,AC,59.05,,,,,,,,,,,,,,,,,
22,7,2004,rio branco,,39.981197807407675,AC,58.54,,,,,,,,,,,,,,,,,
23,7,2004,rio branco,,39.981197807407675,AC,60.57,,,,,,,,,,,,,,,,,
24,7,2004,rio branco,,39.981197807407675,AC,58.04,,,,,,,,,,,,,,,,,
25,7,2004,rio branco,,39.981197807407675,AC,56.06,,,,,,,,,,,,,,,,,
26,7,2004,rio branco,,39.981197807407675,AC,53.61,,,,,,,,,,,,,,,,,
27,7,2004,rio branco,,39.981197807407675,AC,53.13,,,,,,,,,,,,,,,,,
28,7,2004,rio branco,,39.981197807407675,AC,53.13,,,,,,,,,,,,,,,,,
29,7,2004,rio branco,,39.981197807407675,AC,55.56,,,,,,,,,,,,,,,,,
30,7,2004,rio branco,,39.981197807407675,AC,59.05,,,,,,,,,,,,,,,,,
31,7,2004,rio branco,,39.981197807407675,AC,54.1,,,,,,,,,,,,,,,,,
1,8,2004,rio branco,,39.981197807407675,AC,50.74,,,,,,,,,,,,,,,,,
2,8,2004,rio branco,,39.981197807407675,AC,49.33,,,,,,,,,,,,,,,,,
3,8,2004,rio branco,,39.981197807407675,AC,47.01,,,,,,,,,,,,,,,,,
4,8,2004,rio branco,,39.981197807407675,AC,45.64,,,,,,,,,,,,,,,,,
5,8,2004,rio branco,,39.981197807407675,AC,43.84,,,,,,,,,,,,,,,,,
6,8,2004,rio branco,,39.981197807407675,AC,42.95,,,,,,,,,,,,,,,,,
7,8,2004,rio branco,,39.981197807407675,AC,42.07,,,,,,,,,,,,,,,,,
8,8,2004,rio branco,,39.981197807407675,AC,40.76,,,,,,,,,,,,,,,,,
9,8,2004,rio branco,,39.981197807407675,AC,40.33,,,,,,,,,,,,,,,,,
10,8,2004,rio branco,,39.981197807407675,AC,39.9,,,,,,,,,,,,,,,,,
11,8,2004,rio branco,,39.981197807407675,AC,40.33,,,,,,,,,,,,,,,,,
12,8,2004,rio branco,,39.981197807407675,AC,41.19,,,,,,,,,,,,,,,,,
13,8,2004,rio branco,,39.981197807407675,AC,41.19,,,,,,,,,,,,,,,,,
14,8,2004,rio branco,,39.981197807407675,AC,41.19,,,,,,,,,,,,,,,,,
15,8,2004,rio branco,,39.981197807407675,AC,39.9,,,,,,,,,,,,,,,,,
16,8,2004,rio branco,,39.981197807407675,AC,39.47,,,,,,,,,,,,,,,,,
17,8,2004,rio branco,,39.981197807407675,AC,38.62,,,,,,,,,,,,,,,,,
18,8,2004,rio branco,,39.981197807407675,AC,37.77,,,,,,,,,,,,,,,,,
19,8,2004,rio branco,,39.981197807407675,AC,37.35,,,,,,,,,,,,,,,,,
20,8,2004,rio branco,,39.981197807407675,AC,37.35,,,,,,,,,,,,,,,,,
21,8,2004,rio branco,,39.981197807407675,AC,37.35,,,,,,,,,,,,,,,,,
22,8,2004,rio branco,,39.981197807407675,AC,39.04,,,,,,,,,,,,,,,,,
23,8,2004,rio branco,,39.981197807407675,AC,40.76,,,,,,,,,,,,,,,,,
24,8,2004,rio branco,,39.981197807407675,AC,40.33,,,,,,,,,,,,,,,,,
25,8,2004,rio branco,,39.981197807407675,AC,41.63,,,,,,,,,,,,,,,,,
26,8,2004,rio branco,,39.981197807407675,AC,41.19,,,,,,,,,,,,,,,,,
27,8,2004,rio branco,,39.981197807407675,AC,39.04,,,,,,,,,,,,,,,,,
28,8,2004,rio branco,,39.981197807407675,AC,37.35,,,,,,,,,,,,,,,,,
29,8,2004,rio branco,,39.981197807407675,AC,36.52,,,,,,,,,,,,,,,,,
30,8,2004,rio branco,,39.981197807407675,AC,36.94,,,,,,,,,,,,,,,,,
31,8,2004,rio branco,,39.981197807407675,AC,43.84,,,,,,,,,,,,,,,,,
1,9,2004,rio branco,,39.981197807407675,AC,47.93,,,,,,,,,,,,,,,,,
2,9,2004,rio branco,,39.981197807407675,AC,44.74,,,,,,,,,,,,,,,,,
3,9,2004,rio branco,,39.981197807407675,AC,44.74,,,,,,,,,,,,,,,,,
4,9,2004,rio branco,,39.981197807407675,AC,43.84,,,,,,,,,,,,,,,,,
5,9,2004,rio branco,,39.981197807407675,AC,44.29,,,,,,,,,,,,,,,,,
6,9,2004,rio branco,,39.981197807407675,AC,44.74,,,,,,,,,,,,,,,,,
7,9,2004,rio branco,,39.981197807407675,AC,44.29,,,,,,,,,,,,,,,,,
8,9,2004,rio branco,,39.981197807407675,AC,44.29,,,,,,,,,,,,,,,,,
9,9,2004,rio branco,,39.981197807407675,AC,41.63,,,,,,,,,,,,,,,,,
10,9,2004,rio branco,,39.981197807407675,AC,42.51,,,,,,,,,,,,,,,,,
11,9,2004,rio branco,,39.981197807407675,AC,46.55,,,,,,,,,,,,,,,,,
12,9,2004,rio branco,,39.981197807407675,AC,44.74,,,,,,,,,,,,,,,,,
13,9,2004,rio branco,,39.981197807407675,AC,42.07,,,,,,,,,,,,,,,,,
14,9,2004,rio branco,,39.981197807407675,AC,38.62,,,,,,,,,,,,,,,,,
15,9,2004,rio branco,,39.981197807407675,AC,36.11,,,,,,,,,,,,,,,,,
16,9,2004,rio branco,,39.981197807407675,AC,34.47,,,,,,,,,,,,,,,,,
17,9,2004,rio branco,,39.981197807407675,AC,33.26,,,,,,,,,,,,,,,,,
18,9,2004,rio branco,,39.981197807407675,AC,33.26,,,,,,,,,,,,,,,,,
19,9,2004,rio branco,,39.981197807407675,AC,32.87,,,,,,,,,,,,,,,,,
20,9,2004,rio branco,,39.981197807407675,AC,32.08,,,,,,,,,,,,,,,,,
21,9,2004,rio branco,,39.981197807407675,AC,32.08,,,,,,,,,,,,,,,,,
22,9,2004,rio branco,,39.981197807407675,AC,34.47,,,,,,,,,,,,,,,,,
23,9,2004,rio branco,,39.981197807407675,AC,35.28,,,,,,,,,,,,,,,,,
24,9,2004,rio branco,,39.981197807407675,AC,36.52,,,,,,,,,,,,,,,,,
25,9,2004,rio branco,,39.981197807407675,AC,36.11,,,,,,,,,,,,,,,,,
26,9,2004,rio branco,,39.981197807407675,AC,35.69,,,,,,,,,,,,,,,,,
27,9,2004,rio branco,,39.981197807407675,AC,32.87,,,,,,,,,,,,,,,,,
28,9,2004,rio branco,,39.981197807407675,AC,30.13,,,,,,,,,,,,,,,,,
29,9,2004,rio branco,,39.981197807407675,AC,32.08,,,,,,,,,,,,,,,,,
30,9,2004,rio branco,,39.981197807407675,AC,34.88,,,,,,,,,,,,,,,,,
1,10,2004,rio branco,,39.981197807407675,AC,51.69,,,,,,,,,,,,,,,,,
2,10,2004,rio branco,,39.981197807407675,AC,39.9,,,,,,,,,,,,,,,,,
3,10,2004,rio branco,,39.981197807407675,AC,35.28,,,,,,,,,,,,,,,,,
4,10,2004,rio branco,,39.981197807407675,AC,40.33,,,,,,,,,,,,,,,,,
5,10,2004,rio branco,,39.981197807407675,AC,40.76,,,,,,,,,,,,,,,,,
6,10,2004,rio branco,,39.981197807407675,AC,36.94,,,,,,,,,,,,,,,,,
7,10,2004,rio branco,,39.981197807407675,AC,34.07,,,,,,,,,,,,,,,,,
8,10,2004,rio branco,,39.981197807407675,AC,38.62,,,,,,,,,,,,,,,,,
9,10,2004,rio branco,,39.981197807407675,AC,40.76,,,,,,,,,,,,,,,,,
10,10,2004,rio branco,,39.981197807407675,AC,42.07,,,,,,,,,,,,,,,,,
11,10,2004,rio branco,,39.981197807407675,AC,49.8,,,,,,,,,,,,,,,,,
12,10,2004,rio branco,,39.981197807407675,AC,48.86,,,,,,,,,,,,,,,,,
13,10,2004,rio branco,,39.981197807407675,AC,61.59,,,,,,,,,,,,,,,,,
14,10,2004,rio branco,,39.981197807407675,AC,60.06,,,,,,,,,,,,,,,,,
15,10,2004,rio branco,,39.981197807407675,AC,50.27,,,,,,,,,,,,,,,,,
16,10,2004,rio branco,,39.981197807407675,AC,51.21,,,,,,,,,,,,,,,,,
17,10,2004,rio branco,,39.981197807407675,AC,56.06,,,,,,,,,,,,,,,,,
18,10,2004,rio branco,,39.981197807407675,AC,49.8,,,,,,,,,,,,,,,,,
19,10,2004,rio branco,,39.981197807407675,AC,47.01,,,,,,,,,,,,,,,,,
20,10,2004,rio branco,,39.981197807407675,AC,53.13,,,,,,,,,,,,,,,,,
21,10,2004,rio branco,,39.981197807407675,AC,60.06,,,,,,,,,,,,,,,,,
22,10,2004,rio branco,,39.981197807407675,AC,56.06,,,,,,,,,,,,,,,,,
23,10,2004,rio branco,,39.981197807407675,AC,74.92,,,,,,,,,,,,,,,,,
24,10,2004,rio branco,,39.981197807407675,AC,60.06,,,,,,,,,,,,,,,,,
25,10,2004,rio branco,,39.981197807407675,AC,40.76,,,,,,,,,,,,,,,,,
26,10,2004,rio branco,,39.981197807407675,AC,36.11,,,,,,,,,,,,,,,,,
27,10,2004,rio branco,,39.981197807407675,AC,33.26,,,,,,,,,,,,,,,,,
28,10,2004,rio branco,,39.981197807407675,AC,58.54,,,,,,,,,,,,,,,,,
29,10,2004,rio branco,,39.981197807407675,AC,61.07,,,,,,,,,,,,,,,,,
30,10,2004,rio branco,,39.981197807407675,AC,51.21,,,,,,,,,,,,,,,,,
31,10,2004,rio branco,,39.981197807407675,AC,43.84,,,,,,,,,,,,,,,,,
1,11,2004,rio branco,,39.981197807407675,AC,48.39,,,,,,,,,,,,,,,,,
2,11,2004,rio branco,,39.981197807407675,AC,59.05,,,,,,,,,,,,,,,,,
3,11,2004,rio branco,,39.981197807407675,AC,65.74,,,,,,,,,,,,,,,,,
4,11,2004,rio branco,,39.981197807407675,AC,78.85,,,,,,,,,,,,,,,,,
5,11,2004,rio branco,,39.981197807407675,AC,117.69,,,,,,,,,,,,,,,,,
6,11,2004,rio branco,,39.981197807407675,AC,147.7,,,,,,,,,,,,,,,,,
7,11,2004,rio branco,,39.981197807407675,AC,160.32,,,,,,,,,,,,,,,,,
8,11,2004,rio branco,,39.981197807407675,AC,169.47,,,,,,,,,,,,,,,,,
9,11,2004,rio branco,,39.981197807407675,AC,180.41,,,,,,,,,,,,,,,,,
10,11,2004,rio branco,,39.981197807407675,AC,182.79,,,,,,,,,,,,,,,,,
11,11,2004,rio branco,,39.981197807407675,AC,188.4,,,,,,,,,,,,,,,,,
12,11,2004,rio branco,,39.981197807407675,AC,187.59,,,,,,,,,,,,,,,,,
13,11,2004,rio branco,,39.981197807407675,AC,172.57,,,,,,,,,,,,,,,,,
14,11,2004,rio branco,,39.981197807407675,AC,140.47,,,,,,,,,,,,,,,,,
15,11,2004,rio branco,,39.981197807407675,AC,111.1,,,,,,,,,,,,,,,,,
16,11,2004,rio branco,,39.981197807407675,AC,88.7,,,,,,,,,,,,,,,,,
17,11,2004,rio branco,,39.981197807407675,AC,89.89,,,,,,,,,,,,,,,,,
18,11,2004,rio branco,,39.981197807407675,AC,95.33,,,,,,,,,,,,,,,,,
19,11,2004,rio branco,,39.981197807407675,AC,112.41,,,,,,,,,,,,,,,,,
20,11,2004,rio branco,,39.981197807407675,AC,140.47,,,,,,,,,,,,,,,,,
21,11,2004,rio branco,,39.981197807407675,AC,189.2,,,,,,,,,,,,,,,,,
22,11,2004,rio branco,,39.981197807407675,AC,271.04,,,,,,,,,,,,,,,,,
23,11,2004,rio branco,,39.981197807407675,AC,362.29,,,,,,,,,,,,,,,,,
24,11,2004,rio branco,,39.981197807407675,AC,403.04,,,,,,,,,,,,,,,,,
25,11,2004,rio branco,,39.981197807407675,AC,401.95,,,,,,,,,,,,,,,,,
26,11,2004,rio branco,,39.981197807407675,AC,333.39,,,,,,,,,,,,,,,,,
27,11,2004,rio branco,,39.981197807407675,AC,242.75,,,,,,,,,,,,,,,,,
28,11,2004,rio branco,,39.981197807407675,AC,165.63,,,,,,,,,,,,,,,,,
29,11,2004,rio branco,,39.981197807407675,AC,131.3,,,,,,,,,,,,,,,,,
30,11,2004,rio branco,,39.981197807407675,AC,132.7,,,,,,,,,,,,,,,,,
1,12,2004,rio branco,,39.981197807407675,AC,184.39,,,,,,,,,,,,,,,,,
2,12,2004,rio branco,,39.981197807407675,AC,394.32,,,,,,,,,,,,,,,,,
3,12,2004,rio branco,,39.981197807407675,AC,593.39,,,,,,,,,,,,,,,,,
4,12,2004,rio branco,,39.981197807407675,AC,567.98,,,,,,,,,,,,,,,,,
5,12,2004,rio branco,,39.981197807407675,AC,468.6,,,,,,,,,,,,,,,,,
6,12,2004,rio branco,,39.981197807407675,AC,396.49,,,,,,,,,,,,,,,,,
7,12,2004,rio branco,,39.981197807407675,AC,359.14,,,,,,,,,,,,,,,,,
8,12,2004,rio branco,,39.981197807407675,AC,337.46,,,,,,,,,,,,,,,,,
9,12,2004,rio branco,,39.981197807407675,AC,377.1,,,,,,,,,,,,,,,,,
10,12,2004,rio branco,,39.981197807407675,AC,385.67,,,,,,,,,,,,,,,,,
11,12,2004,rio branco,,39.981197807407675,AC,387.82,,,,,,,,,,,,,,,,,
12,12,2004,rio branco,,39.981197807407675,AC,349.78,,,,,,,,,,,,,,,,,
13,12,2004,rio branco,,39.981197807407675,AC,299.62,,,,,,,,,,,,,,,,,
14,12,2004,rio branco,,39.981197807407675,AC,269.18,,,,,,,,,,,,,,,,,
15,12,2004,rio branco,,39.981197807407675,AC,242.75,,,,,,,,,,,,,,,,,
16,12,2004,rio branco,,39.981197807407675,AC,193.25,,,,,,,,,,,,,,,,,
17,12,2004,rio branco,,39.981197807407675,AC,164.87,,,,,,,,,,,,,,,,,
18,12,2004,rio branco,,39.981197807407675,AC,148.43,,,,,,,,,,,,,,,,,
19,12,2004,rio branco,,39.981197807407675,AC,158.81,,,,,,,,,,,,,,,,,
20,12,2004,rio branco,,39.981197807407675,AC,205.61,,,,,,,,,,,,,,,,,
21,12,2004,rio branco,,39.981197807407675,AC,236.53,,,,,,,,,,,,,,,,,
22,12,2004,rio branco,,39.981197807407675,AC,231.26,,,,,,,,,,,,,,,,,
23,12,2004,rio branco,,39.981197807407675,AC,238.3,,,,,,,,,,,,,,,,,
24,12,2004,rio branco,,39.981197807407675,AC,284.23,,,,,,,,,,,,,,,,,
25,12,2004,rio branco,,39.981197807407675,AC,298.65,,,,,,,,,,,,,,,,,
26,12,2004,rio branco,,39.981197807407675,AC,293.81,,,,,,,,,,,,,,,,,
27,12,2004,rio branco,,39.981197807407675,AC,409.64,,,,,,,,,,,,,,,,,
28,12,2004,rio branco,,39.981197807407675,AC,539.33,,,,,,,,,,,,,,,,,
29,12,2004,rio branco,,39.981197807407675,AC,619.24,,,,,,,,,,,,,,,,,
30,12,2004,rio branco,,39.981197807407675,AC,603.67,,,,,,,,,,,,,,,,,
31,12,2004,rio branco,,39.981197807407675,AC,550.47,,,,,,,,,,,,,,,,,
1,1,2005,rio branco,,38.48967050530213,AC,493.31,,,,,,,,,,,,,,,,,
2,1,2005,rio branco,,38.48967050530213,AC,417.39,,,,,,,,,,,,,,,,,
3,1,2005,rio branco,,38.48967050530213,AC,344.62,,,,,,,,,,,,,,,,,
4,1,2005,rio branco,,38.48967050530213,AC,351.85,,,,,,,,,,,,,,,,,
5,1,2005,rio branco,,38.48967050530213,AC,367.55,,,,,,,,,,,,,,,,,
6,1,2005,rio branco,,38.48967050530213,AC,341.54,,,,,,,,,,,,,,,,,
7,1,2005,rio branco,,38.48967050530213,AC,328.33,,,,,,,,,,,,,,,,,
