ano,municipio,cod_municipio,level_0,level_1,level_2,level_3,level_4,valor_cover,classe_desmatamento,valor_defreg
1992,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3081805.26834604,Supressao Veg. Primaria,217.738567175293
1992,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3081805.26834604,Supressao Veg. Secundaria,39.9239965270996
1993,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3081802.07437472,Veg. Primaria,3080605.94811261
1993,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3081802.07437472,Veg. Secundaria,855.636364996336
1993,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3081802.07437472,Supressao Veg. Primaria,174.693343811035
1993,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3081802.07437472,Supressao Veg. Secundaria,31.7043202392578
1994,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3082251.82325387,Veg. Primaria,3080593.016095
1994,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3082251.82325387,Veg. Secundaria,929.590813409422
1994,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3082251.82325387,Supressao Veg. Primaria,146.911801873779
1994,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3082251.82325387,Supressao Veg. Secundaria,8.39447312011719
1995,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3082495.6276413,Veg. Primaria,3080712.286496
1995,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3082495.6276413,Veg. Secundaria,1210.57261123657
1995,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3082495.6276413,Supressao Veg. Primaria,105.4688668396
1995,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3082495.6276413,Supressao Veg. Secundaria,13.4848682250977
1996,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3082475.80785325,Veg. Primaria,3080500.31719109
1996,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3082475.80785325,Veg. Secundaria,1499.32348162841
1996,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3082475.80785325,Supressao Veg. Primaria,131.016172198486
1996,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3082475.80785325,Supressao Veg. Secundaria,22.415545892334
1997,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3082685.93420573,Veg. Primaria,3080435.41309297
1997,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3082685.93420573,Veg. Secundaria,1526.56615238037
1997,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3082685.93420573,Supressao Veg. Primaria,202.911340130614
1997,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3082685.93420573,Supressao Veg. Secundaria,54.4771080200196
1998,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3082483.92769532,Veg. Primaria,3080744.92620115
1998,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3082483.92769532,Veg. Secundaria,1387.86829304199
1998,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3082483.92769532,Supressao Veg. Primaria,225.250137524414
1998,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3082483.92769532,Supressao Veg. Secundaria,165.763686694336
1999,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3082120.5513049,Veg. Primaria,3080499.46509297
1999,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3082120.5513049,Veg. Secundaria,1364.73838911743
1999,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3082120.5513049,Supressao Veg. Primaria,129.772411590576
1999,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3082120.5513049,Supressao Veg. Secundaria,37.1522137329102
2000,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084158.99359274,Veg. Primaria,3080479.12009793
2000,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084158.99359274,Veg. Secundaria,1440.65682248535
2000,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084158.99359274,Supressao Veg. Primaria,102.706013043213
2000,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084158.99359274,Supressao Veg. Secundaria,25.9883080566406
2001,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084958.23179495,Veg. Primaria,3082226.21432076
2001,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084958.23179495,Veg. Secundaria,1714.94960718994
2001,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084958.23179495,Supressao Veg. Primaria,113.866359118652
2001,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084958.23179495,Supressao Veg. Secundaria,19.9153896728516
2002,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3085136.97473755,Veg. Primaria,3082748.54980646
2002,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3085136.97473755,Veg. Secundaria,1894.02160390015
2002,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3085136.97473755,Supressao Veg. Primaria,108.338475354004
2002,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3085136.97473755,Supressao Veg. Secundaria,22.9515944152832
2003,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3085021.28914648,Veg. Primaria,3082639.5847391
2003,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3085021.28914648,Veg. Secundaria,1940.90836127319
2003,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3085021.28914648,Supressao Veg. Primaria,186.84512855835
2003,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3085021.28914648,Supressao Veg. Secundaria,73.5938398010254
2004,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084947.56017455,Veg. Primaria,3082577.02923448
2004,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084947.56017455,Veg. Secundaria,1994.13653613891
2004,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084947.56017455,Supressao Veg. Primaria,76.4575072021485
2004,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084947.56017455,Supressao Veg. Secundaria,34.2063267883301
2005,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084902.27330917,Veg. Primaria,3082419.11026726
2005,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084902.27330917,Veg. Secundaria,2038.70630274658
2005,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084902.27330917,Supressao Veg. Primaria,90.7384699401856
2005,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084902.27330917,Supressao Veg. Secundaria,56.1749675720215
2006,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084834.84712262,Veg. Primaria,3082422.59065601
2006,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084834.84712262,Veg. Secundaria,2092.83675304565
2006,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084834.84712262,Supressao Veg. Primaria,142.007525512695
2006,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084834.84712262,Supressao Veg. Secundaria,60.6405254760742
2007,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084616.61660143,Veg. Primaria,3082140.7776149
2007,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084616.61660143,Veg. Secundaria,2133.30135019531
2007,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084616.61660143,Supressao Veg. Primaria,130.758018438721
2007,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084616.61660143,Supressao Veg. Secundaria,41.9755907897949
2008,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084946.39994877,Veg. Primaria,3081986.68171593
2008,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084946.39994877,Veg. Secundaria,2208.85870147095
2008,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084946.39994877,Supressao Veg. Primaria,113.707352844238
2008,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084946.39994877,Supressao Veg. Secundaria,35.546350769043
2009,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3085154.20435291,Veg. Primaria,3082191.10582259
2009,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3085154.20435291,Veg. Secundaria,2378.11126522217
2009,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3085154.20435291,Supressao Veg. Primaria,176.928145184326
2009,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3085154.20435291,Supressao Veg. Secundaria,51.800300994873
2010,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084854.36893906,Veg. Primaria,3082050.19434293
2010,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084854.36893906,Veg. Secundaria,2436.52450083618
2010,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084854.36893906,Supressao Veg. Primaria,211.391321173095
2010,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084854.36893906,Supressao Veg. Secundaria,62.4251506591797
2011,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084877.76046083,Veg. Primaria,3081926.5605729
2011,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084877.76046083,Veg. Secundaria,2537.8979867981
2011,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084877.76046083,Supressao Veg. Primaria,97.2652003051758
2011,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084877.76046083,Supressao Veg. Secundaria,26.5287008850098
2012,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3085089.16116905,Veg. Primaria,3081827.24918696
2012,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3085089.16116905,Veg. Secundaria,2639.2710996399
2012,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3085089.16116905,Supressao Veg. Primaria,75.9163709106445
2012,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3085089.16116905,Supressao Veg. Secundaria,16.4342908508301
2013,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3085230.58655355,Veg. Primaria,3081696.34314143
2013,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3085230.58655355,Veg. Secundaria,2977.48474255371
2013,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3085230.58655355,Supressao Veg. Primaria,155.496668463135
2013,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3085230.58655355,Supressao Veg. Secundaria,27.0642200378418
2014,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084988.71270618,Veg. Primaria,3081598.10450016
2014,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084988.71270618,Veg. Secundaria,3121.73355646972
2014,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084988.71270618,Supressao Veg. Primaria,122.371830529785
2014,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084988.71270618,Supressao Veg. Secundaria,36.7093623474121
2015,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084540.27195289,Veg. Primaria,3081174.48208247
2015,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084540.27195289,Veg. Secundaria,3093.78139334716
2015,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084540.27195289,Supressao Veg. Primaria,325.65126586914
2015,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3084540.27195289,Supressao Veg. Secundaria,129.506359399414
2016,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3083275.57077636,Veg. Primaria,3080023.9326343
2016,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3083275.57077636,Veg. Secundaria,3035.643744104
2016,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3083275.57077636,Supressao Veg. Primaria,1093.21804368286
2016,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3083275.57077636,Supressao Veg. Secundaria,128.785087701416
2017,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3083333.98879641,Veg. Primaria,3079768.64631596
2017,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3083333.98879641,Veg. Secundaria,3066.63956043701
2017,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3083333.98879641,Supressao Veg. Primaria,139.519780187988
2017,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3083333.98879641,Supressao Veg. Secundaria,35.6360106201172
2018,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3083641.46187583,Veg. Primaria,3079745.16499915
2018,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3083641.46187583,Veg. Secundaria,3238.95091974487
2018,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3083641.46187583,Supressao Veg. Primaria,137.186375872803
2018,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3083641.46187583,Supressao Veg. Secundaria,38.3140190979004
2019,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3083410.04452089,Veg. Primaria,3079288.52370378
2019,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3083410.04452089,Veg. Secundaria,3622.88269241945
2019,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3083410.04452089,Supressao Veg. Primaria,233.24397946167
2019,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3083410.04452089,Supressao Veg. Secundaria,45.9054721252442
2020,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3083452.72546042,Veg. Primaria,3078897.46010273
2020,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3083452.72546042,Veg. Secundaria,3960.01935593265
2020,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3083452.72546042,Supressao Veg. Primaria,236.271363568115
2020,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3083452.72546042,Supressao Veg. Secundaria,55.1959765625
2021,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3082617.05603707,Veg. Primaria,3078397.41074683
2021,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3082617.05603707,Veg. Secundaria,4062.4498529358
2021,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3082617.05603707,Supressao Veg. Primaria,633.646890795898
2021,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3082617.05603707,Supressao Veg. Secundaria,46.6280520629883
2022,Novo Airao,1303205,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,3081626.80932763,Veg. Primaria,3076359.00545192
